regime,M,trial,k,segment_i,delta_scale,delta_response_l2,amplification_ratio
bounded_[0.50,2.00],80,4,4,40,1e-06,1.0370338861126152e-15,1.0370338861126153e-09
bounded_[0.50,2.00],80,4,4,40,1e-05,6.9789048709312e-16,6.9789048709312e-11
bounded_[0.50,2.00],80,4,4,40,0.0001,2.2464878318363306e-16,2.2464878318363307e-12
bounded_[0.50,2.00],80,4,4,40,0.001,5.776218921774922e-16,5.776218921774922e-13
bounded_[0.50,2.00],80,4,6,40,1e-06,2.5334565875328337e-15,2.5334565875328333e-09
bounded_[0.50,2.00],80,4,6,40,1e-05,1.0081474990802457e-15,1.0081474990802456e-10
bounded_[0.50,2.00],80,4,6,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,4,6,40,0.001,1.0081474990802457e-15,1.0081474990802457e-12
bounded_[0.50,2.00],80,4,8,40,1e-06,3.0674934277505338e-15,3.067493427750534e-09
bounded_[0.50,2.00],80,4,8,40,1e-05,1.476794863555567e-15,1.4767948635555669e-10
bounded_[0.50,2.00],80,4,8,40,0.0001,1.476794863555567e-15,1.4767948635555673e-11
bounded_[0.50,2.00],80,4,8,40,0.001,4.061760836091896e-15,4.061760836091896e-12
bounded_[0.50,2.00],80,4,10,40,1e-06,4.522051124270971e-15,4.522051124270972e-09
bounded_[0.50,2.00],80,4,10,40,1e-05,4.506243997126793e-15,4.506243997126793e-10
bounded_[0.50,2.00],80,4,10,40,0.0001,9.481058434496698e-15,9.481058434496696e-11
bounded_[0.50,2.00],80,4,10,40,0.001,2.5066604164831255e-15,2.506660416483125e-12
bounded_[0.50,2.00],80,4,12,40,1e-06,1.082098201291488e-14,1.082098201291488e-08
bounded_[0.50,2.00],80,4,12,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,4,12,40,0.0001,2.366925773071059e-15,2.366925773071059e-11
bounded_[0.50,2.00],80,4,12,40,0.001,8.120308593701773e-15,8.120308593701773e-12
bounded_[0.50,2.00],80,5,2,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,5,2,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,5,2,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,5,2,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,5,4,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,5,4,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,5,4,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,5,4,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,5,6,40,1e-06,4.477771248494074e-16,4.477771248494074e-10
bounded_[0.50,2.00],80,5,6,40,1e-05,9.915440428859186e-16,9.915440428859186e-11
bounded_[0.50,2.00],80,5,6,40,0.0001,1.315305530531807e-15,1.3153055305318069e-11
bounded_[0.50,2.00],80,5,6,40,0.001,1.257516141821195e-15,1.2575161418211948e-12
bounded_[0.50,2.00],80,5,8,40,1e-06,4.139744571934855e-16,4.1397445719348556e-10
bounded_[0.50,2.00],80,5,8,40,1e-05,5.034913486799034e-16,5.034913486799034e-11
bounded_[0.50,2.00],80,5,8,40,0.0001,4.139744571934855e-16,4.139744571934855e-12
bounded_[0.50,2.00],80,5,8,40,0.001,2.425287393778026e-15,2.425287393778026e-12
bounded_[0.50,2.00],80,5,10,40,1e-06,1.5839082189709756e-15,1.5839082189709756e-09
bounded_[0.50,2.00],80,5,10,40,1e-05,2.3043566760755677e-15,2.3043566760755676e-10
bounded_[0.50,2.00],80,5,10,40,0.0001,1.5839082189709756e-15,1.5839082189709754e-11
bounded_[0.50,2.00],80,5,10,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,5,12,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,5,12,40,1e-05,3.067815675158997e-15,3.0678156751589976e-10
bounded_[0.50,2.00],80,5,12,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,5,12,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,6,2,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,6,2,40,1e-05,2.5018537765542006e-17,2.5018537765542005e-12
bounded_[0.50,2.00],80,6,2,40,0.0001,5.647850449853784e-17,5.647850449853784e-13
bounded_[0.50,2.00],80,6,2,40,0.001,1.5515838457795457e-17,1.551583845779546e-14
bounded_[0.50,2.00],80,6,4,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,6,4,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,6,4,40,0.0001,2.168404344971009e-18,2.168404344971009e-14
bounded_[0.50,2.00],80,6,4,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,6,6,40,1e-06,8.326672684688674e-17,8.326672684688674e-11
bounded_[0.50,2.00],80,6,6,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,6,6,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,6,6,40,0.001,8.326672684688674e-17,8.326672684688674e-14
bounded_[0.50,2.00],80,6,8,40,1e-06,2.176300307959255e-16,2.176300307959255e-10
bounded_[0.50,2.00],80,6,8,40,1e-05,1.846584418017571e-17,1.8465844180175707e-12
bounded_[0.50,2.00],80,6,8,40,0.0001,5.914022228092007e-17,5.914022228092008e-13
bounded_[0.50,2.00],80,6,8,40,0.001,1.1961909753576688e-16,1.196190975357669e-13
bounded_[0.50,2.00],80,6,10,40,1e-06,3.721258434526753e-16,3.7212584345267536e-10
bounded_[0.50,2.00],80,6,10,40,1e-05,7.874400351701939e-17,7.874400351701938e-12
bounded_[0.50,2.00],80,6,10,40,0.0001,3.1459427107586583e-16,3.1459427107586574e-12
bounded_[0.50,2.00],80,6,10,40,0.001,2.69821111593886e-16,2.69821111593886e-13
bounded_[0.50,2.00],80,6,12,40,1e-06,2.3948752339347187e-16,2.3948752339347184e-10
bounded_[0.50,2.00],80,6,12,40,1e-05,2.498062758683197e-16,2.4980627586831967e-11
bounded_[0.50,2.00],80,6,12,40,0.0001,1.4801230331018063e-16,1.4801230331018063e-12
bounded_[0.50,2.00],80,6,12,40,0.001,2.3948752339347187e-16,2.3948752339347187e-13
bounded_[0.50,2.00],80,7,2,40,1e-06,1.6306400674181987e-16,1.6306400674181987e-10
bounded_[0.50,2.00],80,7,2,40,1e-05,2.8102520310824275e-16,2.8102520310824272e-11
bounded_[0.50,2.00],80,7,2,40,0.0001,1.3985787785349405e-16,1.3985787785349402e-12
bounded_[0.50,2.00],80,7,2,40,0.001,2.7511642410880956e-16,2.7511642410880957e-13
bounded_[0.50,2.00],80,7,4,40,1e-06,8.372175198018256e-17,8.372175198018256e-11
bounded_[0.50,2.00],80,7,4,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,7,4,40,0.0001,3.9747508192403134e-18,3.974750819240313e-14
bounded_[0.50,2.00],80,7,4,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,7,6,40,1e-06,1.2354084463858221e-15,1.2354084463858222e-09
bounded_[0.50,2.00],80,7,6,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,7,6,40,0.0001,3.2487068343022356e-16,3.2487068343022357e-12
bounded_[0.50,2.00],80,7,6,40,0.001,3.2487068343022356e-16,3.2487068343022363e-13
bounded_[0.50,2.00],80,7,8,40,1e-06,1.6841397831569924e-15,1.6841397831569925e-09
bounded_[0.50,2.00],80,7,8,40,1e-05,9.169490510350143e-16,9.169490510350146e-11
bounded_[0.50,2.00],80,7,8,40,0.0001,1.4131707888401866e-15,1.4131707888401866e-11
bounded_[0.50,2.00],80,7,8,40,0.001,1.444564609811109e-15,1.444564609811109e-12
bounded_[0.50,2.00],80,7,10,40,1e-06,1.0404769604032125e-15,1.0404769604032123e-09
bounded_[0.50,2.00],80,7,10,40,1e-05,5.165348521211855e-16,5.1653485212118544e-11
bounded_[0.50,2.00],80,7,10,40,0.0001,7.506222848384026e-16,7.506222848384026e-12
bounded_[0.50,2.00],80,7,10,40,0.001,3.6026920953461875e-15,3.602692095346188e-12
bounded_[0.50,2.00],80,7,12,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,7,12,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,7,12,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,7,12,40,0.001,2.4715670196757093e-15,2.4715670196757095e-12
bounded_[0.50,2.00],80,8,2,40,1e-06,3.1401849173675503e-16,3.1401849173675504e-10
bounded_[0.50,2.00],80,8,2,40,1e-05,3.1401849173675503e-16,3.1401849173675504e-11
bounded_[0.50,2.00],80,8,2,40,0.0001,3.1401849173675503e-16,3.1401849173675504e-12
bounded_[0.50,2.00],80,8,2,40,0.001,1.0175362097255202e-15,1.0175362097255203e-12
bounded_[0.50,2.00],80,8,4,40,1e-06,9.816060589140186e-15,9.816060589140187e-09
bounded_[0.50,2.00],80,8,4,40,1e-05,9.180174991713089e-15,9.180174991713088e-10
bounded_[0.50,2.00],80,8,4,40,0.0001,1.2759959904111824e-14,1.2759959904111823e-10
bounded_[0.50,2.00],80,8,4,40,0.001,8.708884082012164e-15,8.708884082012163e-12
bounded_[0.50,2.00],80,8,6,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,8,6,40,1e-05,9.160517386746511e-15,9.160517386746511e-10
bounded_[0.50,2.00],80,8,6,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,8,6,40,0.001,9.160517386746511e-15,9.160517386746512e-12
bounded_[0.50,2.00],80,8,8,40,1e-06,3.233018248352212e-15,3.2330182483522123e-09
bounded_[0.50,2.00],80,8,8,40,1e-05,7.511181852891692e-14,7.51118185289169e-09
bounded_[0.50,2.00],80,8,8,40,0.0001,2.929642751054232e-14,2.929642751054232e-10
bounded_[0.50,2.00],80,8,8,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,8,10,40,1e-06,6.834250147890317e-14,6.834250147890317e-08
bounded_[0.50,2.00],80,8,10,40,1e-05,8.310877733963408e-14,8.310877733963407e-09
bounded_[0.50,2.00],80,8,10,40,0.0001,8.310877733963408e-14,8.310877733963408e-10
bounded_[0.50,2.00],80,8,10,40,0.001,7.713174087422802e-14,7.713174087422801e-11
bounded_[0.50,2.00],80,8,12,40,1e-06,2.8878819473620845e-14,2.8878819473620847e-08
bounded_[0.50,2.00],80,8,12,40,1e-05,1.7975330216657184e-14,1.7975330216657183e-09
bounded_[0.50,2.00],80,8,12,40,0.0001,4.050427742570489e-14,4.050427742570489e-10
bounded_[0.50,2.00],80,8,12,40,0.001,3.207238130468748e-14,3.207238130468748e-11
bounded_[0.50,2.00],80,9,2,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,9,2,40,1e-05,1.1443916996305594e-16,1.1443916996305592e-11
bounded_[0.50,2.00],80,9,2,40,0.0001,1.2412670766236366e-16,1.2412670766236363e-12
bounded_[0.50,2.00],80,9,2,40,0.001,1.1443916996305594e-16,1.1443916996305594e-13
bounded_[0.50,2.00],80,9,4,40,1e-06,7.163254093242411e-17,7.163254093242413e-11
bounded_[0.50,2.00],80,9,4,40,1e-05,1.8097799367832422e-16,1.809779936783242e-11
bounded_[0.50,2.00],80,9,4,40,0.0001,1.8097799367832422e-16,1.809779936783242e-12
bounded_[0.50,2.00],80,9,4,40,0.001,1.1533057598711835e-16,1.1533057598711834e-13
bounded_[0.50,2.00],80,9,6,40,1e-06,4.0939565914489583e-16,4.0939565914489584e-10
bounded_[0.50,2.00],80,9,6,40,1e-05,2.0449375128103185e-16,2.0449375128103182e-11
bounded_[0.50,2.00],80,9,6,40,0.0001,2.0449375128103185e-16,2.0449375128103185e-12
bounded_[0.50,2.00],80,9,6,40,0.001,3.799650824110142e-16,3.7996508241101426e-13
bounded_[0.50,2.00],80,9,8,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,9,8,40,1e-05,9.723777480345553e-16,9.723777480345551e-11
bounded_[0.50,2.00],80,9,8,40,0.0001,9.723777480345553e-16,9.723777480345551e-12
bounded_[0.50,2.00],80,9,8,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,9,10,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,9,10,40,1e-05,1.2508366739503888e-16,1.2508366739503887e-11
bounded_[0.50,2.00],80,9,10,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,9,10,40,0.001,2.4301254768933943e-15,2.4301254768933943e-12
bounded_[0.50,2.00],80,9,12,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,9,12,40,1e-05,7.756968825576418e-15,7.756968825576417e-10
bounded_[0.50,2.00],80,9,12,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,9,12,40,0.001,4.5936064779809665e-15,4.593606477980967e-12
bounded_[0.50,2.00],80,10,2,40,1e-06,1.1631705747361534e-16,1.1631705747361532e-10
bounded_[0.50,2.00],80,10,2,40,1e-05,1.303699802838727e-16,1.3036998028387268e-11
bounded_[0.50,2.00],80,10,2,40,0.0001,1.303699802838727e-16,1.3036998028387268e-12
bounded_[0.50,2.00],80,10,2,40,0.001,1.3877787807814457e-17,1.3877787807814457e-14
bounded_[0.50,2.00],80,10,4,40,1e-06,8.963677114713586e-17,8.963677114713587e-11
bounded_[0.50,2.00],80,10,4,40,1e-05,8.963677114713586e-17,8.963677114713585e-12
bounded_[0.50,2.00],80,10,4,40,0.0001,1.1076795416627657e-16,1.1076795416627655e-12
bounded_[0.50,2.00],80,10,4,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,10,6,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,10,6,40,1e-05,1.360991174935285e-16,1.3609911749352852e-11
bounded_[0.50,2.00],80,10,6,40,0.0001,1.360991174935285e-16,1.360991174935285e-12
bounded_[0.50,2.00],80,10,6,40,0.001,1.360991174935285e-16,1.360991174935285e-13
bounded_[0.50,2.00],80,10,8,40,1e-06,1.4119801952846146e-15,1.4119801952846147e-09
bounded_[0.50,2.00],80,10,8,40,1e-05,2.6046422410368256e-15,2.604642241036825e-10
bounded_[0.50,2.00],80,10,8,40,0.0001,1.4119801952846146e-15,1.4119801952846143e-11
bounded_[0.50,2.00],80,10,8,40,0.001,2.6046422410368256e-15,2.604642241036825e-12
bounded_[0.50,2.00],80,10,10,40,1e-06,5.566651682302657e-16,5.566651682302659e-10
bounded_[0.50,2.00],80,10,10,40,1e-05,6.879242535697669e-16,6.87924253569767e-11
bounded_[0.50,2.00],80,10,10,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,10,10,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,10,12,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,10,12,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,10,12,40,0.0001,2.6107226670088665e-15,2.6107226670088664e-11
bounded_[0.50,2.00],80,10,12,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,11,2,40,1e-06,1.594436429147036e-16,1.594436429147036e-10
bounded_[0.50,2.00],80,11,2,40,1e-05,1.3877787807814457e-17,1.3877787807814455e-12
bounded_[0.50,2.00],80,11,2,40,0.0001,2.7755575615628914e-17,2.7755575615628914e-13
bounded_[0.50,2.00],80,11,2,40,0.001,1.389512421408389e-16,1.389512421408389e-13
bounded_[0.50,2.00],80,11,4,40,1e-06,1.2432050435751766e-16,1.2432050435751767e-10
bounded_[0.50,2.00],80,11,4,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,11,4,40,0.0001,1.2432050435751766e-16,1.2432050435751764e-12
bounded_[0.50,2.00],80,11,4,40,0.001,1.2432050435751766e-16,1.2432050435751765e-13
bounded_[0.50,2.00],80,11,6,40,1e-06,7.029376937943008e-16,7.029376937943007e-10
bounded_[0.50,2.00],80,11,6,40,1e-05,7.623734699027329e-16,7.623734699027329e-11
bounded_[0.50,2.00],80,11,6,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,11,6,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,11,8,40,1e-06,7.744802104854821e-16,7.744802104854821e-10
bounded_[0.50,2.00],80,11,8,40,1e-05,7.744802104854821e-16,7.74480210485482e-11
bounded_[0.50,2.00],80,11,8,40,0.0001,7.744802104854821e-16,7.74480210485482e-12
bounded_[0.50,2.00],80,11,8,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,11,10,40,1e-06,2.626644598921585e-15,2.626644598921585e-09
bounded_[0.50,2.00],80,11,10,40,1e-05,4.851192892843522e-15,4.851192892843521e-10
bounded_[0.50,2.00],80,11,10,40,0.0001,4.851192892843522e-15,4.8511928928435213e-11
bounded_[0.50,2.00],80,11,10,40,0.001,2.626644598921585e-15,2.6266445989215847e-12
bounded_[0.50,2.00],80,11,12,40,1e-06,3.2053113331383393e-15,3.2053113331383393e-09
bounded_[0.50,2.00],80,11,12,40,1e-05,2.1329403938922123e-15,2.132940393892212e-10
bounded_[0.50,2.00],80,11,12,40,0.0001,5.695391744683079e-15,5.69539174468308e-11
bounded_[0.50,2.00],80,11,12,40,0.001,2.380582332381408e-15,2.3805823323814077e-12
bounded_[0.50,2.00],80,12,2,40,1e-06,7.473417450352271e-17,7.473417450352272e-11
bounded_[0.50,2.00],80,12,2,40,1e-05,5.849388785869383e-17,5.849388785869382e-12
bounded_[0.50,2.00],80,12,2,40,0.0001,8.673617379884035e-18,8.673617379884035e-14
bounded_[0.50,2.00],80,12,2,40,0.001,8.673617379884035e-18,8.673617379884035e-15
bounded_[0.50,2.00],80,12,4,40,1e-06,3.6442510759281785e-16,3.644251075928178e-10
bounded_[0.50,2.00],80,12,4,40,1e-05,9.441527344675614e-17,9.441527344675613e-12
bounded_[0.50,2.00],80,12,4,40,0.0001,1.3763787514070184e-16,1.3763787514070186e-12
bounded_[0.50,2.00],80,12,4,40,0.001,2.31163522966111e-16,2.3116352296611096e-13
bounded_[0.50,2.00],80,12,6,40,1e-06,2.748551516435045e-16,2.748551516435045e-10
bounded_[0.50,2.00],80,12,6,40,1e-05,4.1360788148508574e-16,4.136078814850857e-11
bounded_[0.50,2.00],80,12,6,40,0.0001,2.748551516435045e-16,2.748551516435045e-12
bounded_[0.50,2.00],80,12,6,40,0.001,4.1702897583984807e-16,4.170289758398481e-13
bounded_[0.50,2.00],80,12,8,40,1e-06,6.101675479219364e-15,6.101675479219364e-09
bounded_[0.50,2.00],80,12,8,40,1e-05,6.101675479219364e-15,6.101675479219364e-10
bounded_[0.50,2.00],80,12,8,40,0.0001,6.101675479219364e-15,6.101675479219364e-11
bounded_[0.50,2.00],80,12,8,40,0.001,5.863320440847339e-16,5.86332044084734e-13
bounded_[0.50,2.00],80,12,10,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,12,10,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,12,10,40,0.0001,3.6062853591503145e-15,3.6062853591503145e-11
bounded_[0.50,2.00],80,12,10,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,12,12,40,1e-06,1.3665726239282562e-14,1.366572623928256e-08
bounded_[0.50,2.00],80,12,12,40,1e-05,1.3665726239282562e-14,1.366572623928256e-09
bounded_[0.50,2.00],80,12,12,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,12,12,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,13,2,40,1e-06,2.830524433501838e-16,2.8305244335018377e-10
bounded_[0.50,2.00],80,13,2,40,1e-05,3.1401849173675503e-16,3.14018491736755e-11
bounded_[0.50,2.00],80,13,2,40,0.0001,2.830524433501838e-16,2.8305244335018375e-12
bounded_[0.50,2.00],80,13,2,40,0.001,2.830524433501838e-16,2.8305244335018377e-13
bounded_[0.50,2.00],80,13,4,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,13,4,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,13,4,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,13,4,40,0.001,2.7755575615628914e-16,2.7755575615628914e-13
bounded_[0.50,2.00],80,13,6,40,1e-06,1.1102230246251565e-16,1.1102230246251565e-10
bounded_[0.50,2.00],80,13,6,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,13,6,40,0.0001,1.1102230246251565e-16,1.1102230246251565e-12
bounded_[0.50,2.00],80,13,6,40,0.001,1.1102230246251565e-16,1.1102230246251565e-13
bounded_[0.50,2.00],80,13,8,40,1e-06,1.6482611831264015e-16,1.6482611831264016e-10
bounded_[0.50,2.00],80,13,8,40,1e-05,8.567848244252155e-16,8.567848244252153e-11
bounded_[0.50,2.00],80,13,8,40,0.0001,1.0677783136387644e-15,1.0677783136387645e-11
bounded_[0.50,2.00],80,13,8,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,13,10,40,1e-06,3.052261607396125e-15,3.052261607396125e-09
bounded_[0.50,2.00],80,13,10,40,1e-05,7.851995437129111e-16,7.851995437129111e-11
bounded_[0.50,2.00],80,13,10,40,0.0001,7.851995437129111e-16,7.85199543712911e-12
bounded_[0.50,2.00],80,13,10,40,0.001,3.052261607396125e-15,3.0522616073961247e-12
bounded_[0.50,2.00],80,13,12,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,13,12,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,13,12,40,0.0001,8.368490162674559e-16,8.368490162674559e-12
bounded_[0.50,2.00],80,13,12,40,0.001,5.9734648118697106e-15,5.9734648118697104e-12
bounded_[0.50,2.00],80,14,2,40,1e-06,2.0816681711721685e-17,2.0816681711721685e-11
bounded_[0.50,2.00],80,14,2,40,1e-05,1.1631705747361534e-16,1.1631705747361535e-11
bounded_[0.50,2.00],80,14,2,40,0.0001,1.1631705747361534e-16,1.1631705747361535e-12
bounded_[0.50,2.00],80,14,2,40,0.001,2.0816681711721685e-17,2.0816681711721685e-14
bounded_[0.50,2.00],80,14,4,40,1e-06,1.1399518397390417e-16,1.1399518397390418e-10
bounded_[0.50,2.00],80,14,4,40,1e-05,1.1348268316472598e-16,1.1348268316472598e-11
bounded_[0.50,2.00],80,14,4,40,0.0001,1.1348268316472598e-16,1.1348268316472599e-12
bounded_[0.50,2.00],80,14,4,40,0.001,1.261234264272321e-16,1.261234264272321e-13
bounded_[0.50,2.00],80,14,6,40,1e-06,2.51869878559726e-16,2.5186987855972606e-10
bounded_[0.50,2.00],80,14,6,40,1e-05,2.9703432752857936e-17,2.9703432752857932e-12
bounded_[0.50,2.00],80,14,6,40,0.0001,5.638123806900315e-17,5.638123806900315e-13
bounded_[0.50,2.00],80,14,6,40,0.001,1.1700115136617613e-16,1.1700115136617611e-13
bounded_[0.50,2.00],80,14,8,40,1e-06,1.9334191608221173e-16,1.9334191608221175e-10
bounded_[0.50,2.00],80,14,8,40,1e-05,3.3595749892345547e-16,3.359574989234554e-11
bounded_[0.50,2.00],80,14,8,40,0.0001,3.3595749892345547e-16,3.359574989234555e-12
bounded_[0.50,2.00],80,14,8,40,0.001,1.4235636455417124e-16,1.4235636455417124e-13
bounded_[0.50,2.00],80,14,10,40,1e-06,5.0717497270347015e-15,5.071749727034703e-09
bounded_[0.50,2.00],80,14,10,40,1e-05,6.046124051395728e-15,6.046124051395728e-10
bounded_[0.50,2.00],80,14,10,40,0.0001,8.716795777885741e-15,8.716795777885739e-11
bounded_[0.50,2.00],80,14,10,40,0.001,2.859123217846219e-15,2.859123217846219e-12
bounded_[0.50,2.00],80,14,12,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,14,12,40,1e-05,8.408780165652906e-16,8.408780165652905e-11
bounded_[0.50,2.00],80,14,12,40,0.0001,2.153920296351379e-15,2.153920296351379e-11
bounded_[0.50,2.00],80,14,12,40,0.001,4.338342001174113e-15,4.3383420011741124e-12
bounded_[0.50,2.00],80,15,2,40,1e-06,2.2887833992611187e-16,2.2887833992611187e-10
bounded_[0.50,2.00],80,15,2,40,1e-05,5.23691153334427e-16,5.2369115333442704e-11
bounded_[0.50,2.00],80,15,2,40,0.0001,7.043575467574348e-16,7.043575467574348e-12
bounded_[0.50,2.00],80,15,2,40,0.001,4.965068306494546e-16,4.965068306494547e-13
bounded_[0.50,2.00],80,15,4,40,1e-06,2.6245007499838672e-15,2.6245007499838675e-09
bounded_[0.50,2.00],80,15,4,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,15,4,40,0.0001,2.6245007499838672e-15,2.624500749983867e-11
bounded_[0.50,2.00],80,15,4,40,0.001,3.7913864844106334e-15,3.791386484410633e-12
bounded_[0.50,2.00],80,15,6,40,1e-06,3.1841585386459896e-15,3.1841585386459897e-09
bounded_[0.50,2.00],80,15,6,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,15,6,40,0.0001,1.100290672068893e-14,1.100290672068893e-10
bounded_[0.50,2.00],80,15,6,40,0.001,2.303879972292659e-15,2.303879972292659e-12
bounded_[0.50,2.00],80,15,8,40,1e-06,7.946690803441166e-15,7.946690803441166e-09
bounded_[0.50,2.00],80,15,8,40,1e-05,4.8458127127388415e-15,4.845812712738841e-10
bounded_[0.50,2.00],80,15,8,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,15,8,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,15,10,40,1e-06,6.474608987538192e-15,6.474608987538191e-09
bounded_[0.50,2.00],80,15,10,40,1e-05,2.8369104046772125e-14,2.836910404677212e-09
bounded_[0.50,2.00],80,15,10,40,0.0001,2.8369104046772125e-14,2.836910404677213e-10
bounded_[0.50,2.00],80,15,10,40,0.001,2.8369104046772125e-14,2.8369104046772124e-11
bounded_[0.50,2.00],80,15,12,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,15,12,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,15,12,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,15,12,40,0.001,0.0,0.0
bounded_[0.50,2.00],80,16,2,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,16,2,40,1e-05,0.0,0.0
bounded_[0.50,2.00],80,16,2,40,0.0001,0.0,0.0
bounded_[0.50,2.00],80,16,2,40,0.001,1.2412670766236366e-16,1.2412670766236365e-13
bounded_[0.50,2.00],80,16,4,40,1e-06,6.361070970700408e-16,6.361070970700407e-10
bounded_[0.50,2.00],80,16,4,40,1e-05,6.361070970700408e-16,6.361070970700405e-11
bounded_[0.50,2.00],80,16,4,40,0.0001,6.361070970700408e-16,6.361070970700407e-12
bounded_[0.50,2.00],80,16,4,40,0.001,6.361070970700408e-16,6.361070970700408e-13
bounded_[0.50,2.00],80,16,6,40,1e-06,0.0,0.0
bounded_[0.50,2.00],80,16,6,40,1e-05,1.313877831477099e-15,1.3138778314770992e-10
bounded_[0.50,2.00],80,16,6,40,0.0001,5.871494437627045e-16,5.871494437627044e-12
bounded_[0.50,2.00],80,16,6,40,0.001,5.871494437627045e-16,5.871494437627044e-13
bounded_[0.50,2.00],80,16,8,40,1e-06,3.334506745643855e-16,3.334506745643855e-10
bounded_[0.50,2.00],80,16,8,40,1e-05,2.7666714459922235e-15,2.7666714459922235e-10
bounded_[0.50,2.00],80,16,8,40,0.0001,2.4003535225837685e-15,2.4003535225837684e-11
bounded_[0.50,2.00],80,16,8,40,0.001,1.4789369708396226e-15,1.4789369708396226e-12
bounded_[0.50,2.00],80,16,10,40,1e-06,3.5923392422889025e-15,3.5923392422889026e-09
bounded_[0.50,2.00],80,16,10,40,1e-05,2.7542122464324884e-15,2.7542122464324883e-10
bounded_[0.50,2.00],80,16,10,40,0.0001,8.976221819969341e-16,8.976221819969341e-12
bounded_[0.50,2.00],80,16,10,40,0.001,3.5962262184860524e-15,3.596226218486052e-12
