experiment_name,regime,M,trial,k,raw_to_ref_l2,ref_to_ideal_l2,gap_ratio
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,6,2,1.062950302863192e-14,10.908073164943664,10908073164943.664
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,6,4,1.886597726343344e-14,5.749229644417247,5749229644417.247
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,6,6,8.394317284005406e-14,3.2555815049204013,3255581504920.4014
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,6,8,5.450004775322607e-14,1.8811479714019512,1881147971401.9512
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,6,10,1.1738302344660992e-13,1.051810938847319,1051810938847.319
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,6,12,1.3238337018429946e-13,0.5515873114467064,551587311446.7064
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,7,2,9.745935241860207e-16,22.029169309234014,22029169309234.016
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,7,4,1.0481779667129013e-14,6.992080693913996,6992080693913.996
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,7,6,2.999323779456845e-14,2.636760485873369,2636760485873.369
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,7,8,5.5598614703435146e-14,1.2399747900877667,1239974790087.7666
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,7,10,5.8467839660704e-14,0.6122307147706043,612230714770.6044
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,7,12,8.677346320865153e-14,0.3218180061879879,321818006187.9879
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,8,2,3.463223697550157e-14,17.663546676185824,17663546676185.824
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,8,4,1.7057515574846101e-13,8.615477701718852,8615477701718.853
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,8,6,1.4473030260207481e-13,4.000695571853749,4000695571853.7485
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,8,8,2.471304434426673e-13,1.9073330015069507,1907333001506.9507
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,8,10,1.1281610131712573e-13,0.9549833439316516,954983343931.6516
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,8,12,1.0606512015458298e-13,0.5084755138433972,508475513843.39716
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,9,2,2.6887338418709472e-15,12.1299248605361,12129924860536.1
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,9,4,3.012678645058953e-14,7.06798958360776,7067989583607.761
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,9,6,9.33681852927361e-14,3.6274476079196663,3627447607919.6665
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,9,8,7.302095204253419e-14,1.7862675046367,1786267504636.7
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,9,10,1.7561152740331192e-13,0.8650213940045443,865021394004.5443
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,9,12,2.132915909372939e-13,0.4225789659214458,422578965921.4458
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,10,2,3.88414189070654e-15,12.884360404490847,12884360404490.848
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,10,4,1.6631059748228958e-14,5.282446891937806,5282446891937.806
